"","Edad","IdSexo","IdNivelEducativo","IdTipoDeEmpresa","IdProvincia","IdPuesto","MesesDeExperiencia","IdTecnologiaPrincipal","CargaLaboral","SalarioNetoPorHora"
"24922",25,"Masculino","Universitario en curso o incompleto","Soy independiente / freelance","Córdoba","Desarrollador de software / Programador",36,"PHP","Part Time",766.666666666667
"24923",30,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",12,".Net","Full Time",392.5
"24924",43,"Masculino","Secundario en curso o incompleto","Una empresa privada","Río Negro","Desarrollador de software / Programador",96,".Net","Full Time",604.05
"24925",33,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Lider de Proyecto",96,".Net","Full Time",575
"24926",45,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","GBA Zona Norte","Gerente de Sistemas",144,"SAP","Extra Time",700
"24927",35,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",96,".Net","Full Time",475
"24928",27,"Masculino","Universitario completo","Una empresa privada","Chaco","Analista Funcional",12,"Java","Full Time",247.5
"24929",48,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Gerente de Producto",144,"Oracle","Full Time",800
"24930",64,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",144,"ActionScript","Full Time",350
"24931",35,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Comprador TI",36,"SAP","Full Time",800
"24932",42,"Masculino","Universitario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",60,"Cobol","Full Time",433.333333333333
"24934",21,"Masculino","Universitario en curso o incompleto","Otro","Capital Federal","Desarrollador de software / Programador",6,".Net","Full Time",175
"24936",39,"Masculino","Universitario completo","Una empresa privada","Buenos Aires","Director de Sistemas",144,"PHP","Extra Time",700
"24937",27,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",36,"Ruby","Full Time",375
"24938",25,"Masculino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Implementador de Sistemas",12,".Net","Part Time",270
"24940",32,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Consultor TI",96,"SAP","Full Time",675
"24941",36,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Arquitecto",144,".Net","Extra Time",380
"24942",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Operador NOC",144,"CISCO","Full Time",488.888888888889
"24943",30,"Masculino","Universitario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",60,".Net","Full Time",500
"24945",35,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Arquitecto",96,"Java","Full Time",500
"24947",38,"Masculino","Universitario en curso o incompleto","Una empresa privada","Mendoza","Desarrollador de software / Programador",144,"MSSQLServer","Full Time",400
"24948",26,"Femenino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",36,"Cobol","Full Time",500
"24949",42,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Lider Técnico",144,".Net","Full Time",750
"24950",65,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",144,"Mainframe","Full Time",475
"24951",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Gerente de Tecnología",144,"Otro","Extra Time",800
"24952",31,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Córdoba","Administrador de Sistemas",96,"Linux","Full Time",415
"24953",35,"Masculino","Terciario en curso o incompleto","Una empresa privada","Sante Fe","Desarrollador de software / Programador",60,"PowerBuilder","Full Time",675
"24954",31,"Masculino","Terciario en curso o incompleto","Una empresa privada","Sante Fe","Administrador de Sistemas",12,"Windows","Part Time",336
"24955",33,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Capital Federal","Lider Técnico",144,"Smalltalk","Full Time",775
"24956",31,"Masculino","Universitario completo","Una empresa privada","Tucumán","Administrador de Almacenamiento (Storage)",60,".Net","Full Time",325
"24958",43,"Masculino","Universitario completo","Una empresa privada","Córdoba","Analista Funcional",144,"Oracle","Full Time",500
"24960",38,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",376.8
"24962",38,"Masculino","Universitario completo","Un organismo estatal","GBA Zona Sur","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",975
"24963",31,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Servidores",36,"Windows","Full Time",525
"24964",37,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"Java","Full Time",371.5
"24965",27,"Femenino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Desarrollador de software / Programador",6,".Net","Full Time",225
"24966",46,"Femenino","Universitario completo","Una empresa privada","Córdoba","Analista Funcional",144,"Clarion","Full Time",525
"24967",36,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Lider de Proyecto",36,"Windows","Full Time",625
"24968",34,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Servidores",60,"Windows","Full Time",491.911111111111
"24969",34,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",36,"Oracle","Full Time",453.75
"24970",36,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Administrador de Redes",60,"Linux","Full Time",488.888888888889
"24971",49,"Femenino","Universitario completo","Una empresa privada","Córdoba","Gerente de Sistemas",144,"SAP","Full Time",636.363636363636
"24973",35,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Gerente de Proyectos",144,"Linux","Full Time",650
"24974",38,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",6,"SAP","Full Time",300
"24975",32,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Jefe de Comunicaciones",96,"CISCO","Full Time",925
"24976",37,"Masculino","Universitario en curso o incompleto","Soy independiente / freelance","Capital Federal","Desarrollador de software / Programador",96,".Net","Part Time",471.428571428571
"24977",35,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,".Net","Full Time",377.777777777778
"24978",23,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador BI",12,"Microstrategy","Full Time",332.5
"24979",27,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"Java","Full Time",327.85
"24980",53,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,"Clarion","Full Time",456.35
"24981",26,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Lider de Proyecto",36,"SAP","Full Time",525
"24982",22,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Mesa de Ayuda (Help Desk)",12,"Windows","Full Time",215
"24983",40,"Masculino","Universitario en curso o incompleto","Una empresa privada","Buenos Aires","Desarrollador de software / Programador",60,".Net","Full Time",505
"24985",35,"Femenino","Universitario completo","Una empresa privada","Buenos Aires","Administrador de Almacenamiento (Storage)",60,".Net","Extra Time",260.416666666667
"24986",37,"Masculino","Universitario completo","Soy independiente / freelance","Corrientes","Desarrollador de software / Programador",60,"Genexus","Part Time",733.333333333333
"24987",21,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Soporte de Aplicación",6,"Java","Full Time",250
"24988",43,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Córdoba","Lider de Proyecto",144,"MSSQLServer","Full Time",600
"24989",25,"Femenino","Universitario en curso o incompleto","Una empresa privada","Mendoza","Administrador de Almacenamiento (Storage)",12,".Net","Full Time",206.725
"24990",33,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Jefe de Mesa de Ayuda",144,"Windows","Extra Time",416.666666666667
"24991",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Tester Funcional",144,"Windows","Full Time",350
"24993",38,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",475
"24994",47,"Masculino","Terciario completo","Una empresa privada","GBA Zona Norte","Jefe de Sistemas",144,"Otro","Full Time",425
"24995",24,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",6,".Net","Full Time",400
"24996",21,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",200
"24998",26,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Oeste","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",278.755555555556
"24999",22,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Auditor de TI",6,"Windows","Full Time",237.5
"25000",22,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",6,".Net","Full Time",265
"25001",22,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",273.333333333333
"25003",22,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista BI",12,"Otro","Full Time",249
"25004",28,"No informa","No informa","Una empresa privada","Capital Federal","Lider Técnico",144,"Node js","Full Time",725
"25005",26,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Ruby","Full Time",700
"25006",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Java","Full Time",357.5
"25007",22,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Oeste","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",300
"25009",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Node js","Full Time",244.444444444444
"25010",29,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Redes",36,"CISCO","Part Time",428.571428571429
"25012",22,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",278.75
"25013",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Sur","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",222.222222222222
"25014",24,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",266.666666666667
"25015",34,"Masculino","Universitario completo","Una empresa privada","Córdoba","Analista BI",12,"Otro","Full Time",262.5
